video_id,user_id,publishedAt,comment_text,likeCount
dJ9gvrX70UA,UC2DQJjZd25eR45yr97U61iw,2025-01-27T02:05:21Z,"you are consciousness sui generis & priceless 
we enjoy & admire your inspiring & insightful videos 
your channel deserves far more subscribers 
if all powerful benevolent god is the true creator of every thing not the satans ruling you human slaves then why would god want & need you human slaves to cut down trees turn them to papers in order to write print god's words why can't god communicate with every one instantly ? 
if all powerful benevolent god is the true creator of every thing not the satans ruling you human slaves then why would god want & need to create creatures of hell ( cockroaches flies mosquitoes snakes spiders scorpions centipedes termites ) ? 
if all powerful benevolent god is the true creator of every thing not the satans ruling you human slaves then why would god want & need to create system of life where clean become dirty by default but dirty never become clean by default ? !
if all powerful benevolent god is the true creator of every thing not the satans ruling you human slaves then why would god want & need to create system of life where intact crumble into pieces by default but crumbled pieces never become intact by default ? !
if all powerful benevolent god is the true creator of every thing not the satans ruling you human slaves then why would god want & need to create system of life where new become old by default but old never become new by default ? !",0
dJ9gvrX70UA,UCSOcuoOOGmqPBZceg_zgHLg,2025-01-27T00:57:12Z,"Stunning view , so beautiful! Can you share the camera & lens you used for this travel? I am also going to NZ soon!",4
dJ9gvrX70UA,UCV8zGu3CuOhGXh3ku9_iSFA,2025-01-26T22:50:41Z,This is a travel video that makes my heart happy. I enjoyed this video too! Thank you. 😆😆,5
dJ9gvrX70UA,UCNh1I-VFbYbFnGeN4-W8Ekg,2025-01-26T20:09:12Z,what a beautiful place✨ amazing vlog,4
e8sAA40ll1Y,UC0W8-OOJJK2I0BqjuLR0h4A,2025-03-27T19:43:07Z,Most of these are untrue tho :/,0
e8sAA40ll1Y,UCVr7V4Cfb5x7T-HOzDY-iSg,2025-03-27T08:05:30Z,I was not expecting the kamala voice😂😂,0
e8sAA40ll1Y,UCbtlzGKUjV3pPq10JMrATIQ,2025-03-27T07:24:49Z,lol I’m going in July for a conference staying for 2 weeks,0
e8sAA40ll1Y,UCBXNb0i8bVWnV1D--erlg6Q,2025-03-27T02:59:40Z,Lmao I've done that (walked in an out of service train) when I last went to Japan. To be fair I had just gotten off my plane. I was jet lagged as hell.,0
e8sAA40ll1Y,UCrKqovH6zT2tGYgbI_QvLTg,2025-03-26T19:16:06Z,Great video !,0
e8sAA40ll1Y,UCYES1NmmZB7zAUOd0JXtHcw,2025-03-26T18:41:18Z,I think it’s also considered rude to eat on the train.,0
e8sAA40ll1Y,UC-DXEFlQ1wYTl5BdRKeYp4g,2025-03-26T07:16:21Z,I couldn't help but hear Trumps voice say.... I'm gonna come! After the statement.... 😂😂😂 sorry,0
e8sAA40ll1Y,UCkwYW8SnDgzlI5t3fc-hHtw,2025-03-26T00:07:53Z,I do what I want,0
e8sAA40ll1Y,UCPW-BCAnz9mY-fl4Xyd26Ag,2025-03-25T21:23:23Z,Feed  the deer in Nara…. got my ass bitten by one of em. 😂,0
e8sAA40ll1Y,UClwnWzfiM4rzOL0pm9UjiNg,2025-03-25T20:21:12Z,Thank you for these helpful tips I am visiting Japan for the first time in September and I can't wait 😊,0
e8sAA40ll1Y,UCNrkBvmeZ7xzsy0J2UH9zjQ,2025-03-25T17:11:16Z,I’m going to Japan for my birthday in october❤😊,0
e8sAA40ll1Y,UCOJrf671u90-crKFWQkWobA,2025-03-23T00:00:57Z,You think Japan is the hottest😂 you need to come to Australia 30⁰ in winter,0
e8sAA40ll1Y,UCxn5nHcBVF08QIGBej56FGA,2025-03-22T23:59:47Z,I feel like Japanese trains = Chinese metro for some reason even though I’ve never been to Japan,0
e8sAA40ll1Y,UCSBs_8EiBfMiMqT7h_Y8g8A,2025-03-22T19:59:25Z,Not gonna listen to you. I'm gonna talk as loud and as much as I want. I am human.,0
e8sAA40ll1Y,UCLddgopB-MI3zTk_N7f6kUA,2025-03-22T15:50:21Z,Reminder: you can tell the deer in Nara to bow politely for their crackers by showing them how to bow. All the deers know.,0
e8sAA40ll1Y,UC06mJZvboN59-yd0gITlwIA,2025-03-22T00:46:29Z,#1 Don't be a 'social media influencer' pointing your camera all over the place and at everybody. It pisses them off.,0
e8sAA40ll1Y,UC792JxZY4rI3PSL1Qui7jNA,2025-03-21T14:49:26Z,Question:is it hotter than florida?,0
e8sAA40ll1Y,UCWxsge0zuKjJpQuprxejk5g,2025-03-21T08:17:21Z,"Deumn thought there aint crocodiles in Japan
This one even talks",0
e8sAA40ll1Y,UCkPAC0Afd6sGZsjrkRPX5CQ,2025-03-20T05:59:33Z,what about arson ?,0
e8sAA40ll1Y,UCSYTycHvlDFuQNTB4t4qZww,2025-03-19T10:44:28Z,My dad was so surprised by Japan’s vending machine. He was so surprised there’s an actual option for hot and cold drinks,0
e8sAA40ll1Y,UC5WPetpCXfMSJf0xrxdB1GA,2025-03-19T10:16:38Z,I have a school trip to Japan on October,0
e8sAA40ll1Y,UCq_hNh1DTEG4-S9yGgvOHHw,2025-03-19T00:32:11Z,I’ve been to Nara and Osaka great places<3 I loved feeding the deer,0
e8sAA40ll1Y,UC00MfM9uDeHlHycxMbJ7y-Q,2025-03-18T21:15:06Z,"i recently went to japan, saw a vending machine, then remembered this too and told my entire tour group! they thanked me later lol",0
e8sAA40ll1Y,UCWZ2bBfcxLPRHtn7e28e8CA,2025-03-18T06:23:34Z,Jesus Christ I love those pink blossoms they remind me up in like an anime show,0
e8sAA40ll1Y,UC1DgbOr7jpqk1CGNIa8j30Q,2025-03-16T03:22:13Z,Step 1: don’t go to Japan,1
e8sAA40ll1Y,UCcxuHhhgIsGDFvQK9tgLJ7g,2025-03-15T20:03:01Z,Me and the southeastern USA: so hot and humid ahh sounds like average summer,0
e8sAA40ll1Y,UCRN-gjfeHIyQAtZ18Lg7XcQ,2025-03-15T16:40:48Z,"Ive always thought it would be really nice to go to other countries like Ireland, Japan, Russia- but I feel like id be imposing on other peoples cultures and normal day to day lives.",0
e8sAA40ll1Y,UCE-u1Kgvs8xWVva_nFMEkew,2025-03-15T13:32:54Z,Green means taken and red means available? That's wrong. They should change that.,0
e8sAA40ll1Y,UCXEiOqQq1memAEsEMPkRYqQ,2025-03-13T20:35:17Z,I want to live in Japan,0
e8sAA40ll1Y,UCS3H7PWEOD_bisIdDUfQElw,2025-03-13T11:09:16Z,I really want to go on this trip,0
e8sAA40ll1Y,UCJSVisNEIiO3pwqTlEWZs_w,2025-03-13T03:28:27Z,I hope I can see Japan one day. That’s the main reason I watch this channel. I love the American point of view you give!,2
e8sAA40ll1Y,UCACa-bKx8935zQnb_4RSLHA,2025-03-12T15:05:40Z,"red means available?

im sorry, but that would never stick lmao",0
e8sAA40ll1Y,UC3r_tYpArO3unzkgyRrj1uA,2025-03-12T08:35:45Z,i never rawhide the train ride. protection is key.,0
e8sAA40ll1Y,UCz7mZf2mWg7L3Vq6LiR0AKA,2025-03-11T16:09:47Z,I want to go on the group tour!❤,0
e8sAA40ll1Y,UCAwOPWuuhYq7dKnBKAY4f9g,2025-03-11T06:16:17Z,"Not only September. June, July, and August are also the worst months to visit Japan. Too hot and humid!!!
I was born and raised in Japan. Believe me, avoid the summer months!!",0
e8sAA40ll1Y,UCmfWkGI8JCAB5uMk10oGIgA,2025-03-10T14:21:56Z,Bro I can see shanoko,0
e8sAA40ll1Y,UCGPR2jJjGo24F1u9ZsWOF2g,2025-03-10T03:32:29Z,I came in August and it was hot but I still LOVED it,0
e8sAA40ll1Y,UCTNgA9vce18IhccXSki43cQ,2025-03-10T00:28:24Z,"Not the Kamala ""Do not Come.."" 😭😭",1
e8sAA40ll1Y,UCoXdKlAx_9rA2g9e-_krA-g,2025-03-09T22:01:23Z,My dream wonder to go,0
e8sAA40ll1Y,UCx4LbRb-GLbMDTonB55zxVQ,2025-03-09T18:04:17Z,Well I love 90°F with 100% humidity,0
e8sAA40ll1Y,UCU76p82rDHQ4sDDImlwgb3Q,2025-03-09T14:46:25Z,when I'm old enough to leave my house I want to move to Japan so your channel is fun and helpful ty,0
e8sAA40ll1Y,UCuEHiKC2T343zn8H41or4Qg,2025-03-09T14:19:59Z,I when to Japan and I know most of Japanese and also I went to Kyoto and Osaka,0
e8sAA40ll1Y,UC9WY-DSNfsi6YY7dBNq7v-w,2025-03-09T13:47:56Z,"Green means taken, red available. Let's do everything to be different",0
e8sAA40ll1Y,UC0BqQ1vcTHhKBRIXrQOMGXg,2025-03-09T02:58:40Z,"Thanks a lot for introducing Japan.
I live in Osaka and am surprised with a lot of foreign tourists.
I'm glad if you really enjoyed Japan.",0
e8sAA40ll1Y,UC1OuWuNFkv1UfN7id9ZC13Q,2025-03-08T15:27:36Z,One of the Best communist country,0
e8sAA40ll1Y,UCi5ZeX_jReZpB5I1GhnpFFA,2025-03-08T11:13:52Z,That guy in the background ducking into the shot lmao,1
e8sAA40ll1Y,UCM-1sVLd36tylhggcqOZuVQ,2025-03-08T01:42:25Z,I wish I can come I been practicing Japanese but my parents don’t have the money to get their btw you help learn more about Japan a lot thanks ❤,0
e8sAA40ll1Y,UCScRs4rPGYdkKe3iVIwu31Q,2025-03-07T22:32:58Z,"My dirty mind told me different story when she said ""Do not come"" i will let you figure it out",0
e8sAA40ll1Y,UC4rzI4xjYenypTANsZA_I2w,2025-03-07T10:55:01Z,I am going to Japan Osaka on November for a study tour,0
e8sAA40ll1Y,UCVI8HpR4EIX6ApYwvywgfeg,2025-03-07T07:50:19Z,those are not the buds you lost on the train and recovered at lost & found shop,0
e8sAA40ll1Y,UCikSJ0myVyLA5S9QyhENy3w,2025-03-07T07:40:13Z,"try not to drink hot drinks from Pet bottles. The hot liquid leeches toxic chemicals from the plastic. The cans also have a plastic liner so there is no escape that way, lol.",0
e8sAA40ll1Y,UCAx28Np0qMRvfwl3Vm12Ucg,2025-03-06T23:38:42Z,"Funnily enough I actually went to Japan for the entire month of August and I had a FANTASTIC time. You really get used quickly to the heat - we even went hiking in the morning!
Just make sure to get up early to do taxing stuff in the morning so you can do relaxing stuff in the noon and afternoon. Then during sunset go out again. Bonus points for seeing all the tourist spots empty! We even managed to do an entire ""fotoshoot"" at Fushimi Inari-Taisha during sunset while there are absolutely 0 people beside us in the pics",0
e8sAA40ll1Y,UCKND6R2t4lHuNR_fGp83-XA,2025-03-06T21:36:38Z,"Wait! you do tours?! that's cool, do you have a website, and I'm sorry if I haven't read thru a gazillion comments to dig over!",0
e8sAA40ll1Y,UCFSEb3Uo69qpKkVleGascEw,2025-03-06T08:07:15Z,why did the subtitles not do its job when she said “do not come.”,1
e8sAA40ll1Y,UCUozhb3jtQAi453kPHhGZSA,2025-03-06T04:38:01Z,Uhm I’m going to Japan in OCTOBER lol,0
e8sAA40ll1Y,UC11qAMEoa7drYrPMuhHYNdA,2025-03-05T21:06:59Z,I live in Louisiana where average humidity is 80° bring it on Japan,0
e8sAA40ll1Y,UCmzpaGs_ervO2eaY1TYG_Zg,2025-03-05T12:52:56Z,"Dear Guide (Guide-ette?),
.
Where are the Polite Deer?
.
thank you,
LargeMarge",0
e8sAA40ll1Y,UCATBnGxtJb2l9HjsUWlYzOg,2025-03-05T00:19:34Z,Please compare to South Florida.,0
e8sAA40ll1Y,UCcRiKnNXBe--Mg9F-GI5LFQ,2025-03-04T19:17:49Z,Raw dogging has a completely different meaning here....,0
e8sAA40ll1Y,UCxflvt5alJJ41-PoyiKZo6A,2025-03-04T04:24:00Z,"I know this may be different, but when I lived in korea, sometimes we would see a train(silver, I think) that no one was on. No one would even go on or get off. Does anybody know what it is?",0
e8sAA40ll1Y,UCC3ERl7VdTDV-IiEuM0_nsg,2025-03-04T03:58:43Z,I don't understand what you're explaining about the out of service trains.,0
e8sAA40ll1Y,UChvOLUkVPRhUG7oio4Rwe8Q,2025-03-03T11:48:41Z,Finally one of these that isn’t all about being silent on the train 😅,0
e8sAA40ll1Y,UChH-PSoFRzqmNgEEGtqllWw,2025-03-03T02:08:29Z,What is it like living in Japan I have always wondered that because I would totally want to live there!😊,0
e8sAA40ll1Y,UCZR20LoF9iMVErvkC735pMA,2025-03-02T12:59:47Z,MSI REFERENCE RAAAAAHHHHHH,0
e8sAA40ll1Y,UCIwQUCz0nl6cVk2AZmneOUg,2025-02-28T19:22:37Z,Um Rawdog has a meaning from boomer to Gen X. It means to be intimate without protection..sorry that was the most polite way to inform you.,0
e8sAA40ll1Y,UCBpvXhPf9pTuwHrYdcObmIw,2025-02-27T18:25:10Z,"I AM VERY INTERESTED! My birthday is in October and I have been learning Japanese, for the last two years. How would we be able to join you?",0
e8sAA40ll1Y,UCV2CgvScBrAPlH-URUBjxmA,2025-02-27T15:40:06Z,"It was kind of hilarious & cute that when you bowed to the deer that you were facing, the deer bowed back.",0
e8sAA40ll1Y,UCbijUsuix1Jqk46uVV4vzBw,2025-02-27T03:21:02Z,wait no im going to japan with my dad over the september holidays!! although stuff hasnt been booked so thanks for warning me 😭,0
e8sAA40ll1Y,UCw0Xk9X6X2VL32kdSnVltUA,2025-02-27T02:09:24Z,How is the weather in August ??,0
e8sAA40ll1Y,UChO_jMERD80XOuk7b0BtRoA,2025-02-26T10:06:22Z,"Oh boy, now I can finally be the hokage of cringe town!!!",0
e8sAA40ll1Y,UClECDjULxFOGOwvtRTQOWRA,2025-02-25T21:21:29Z,I must do this,0
e8sAA40ll1Y,UCOHJOssbzQuKls-X-qMUqzw,2025-02-25T12:20:32Z,"Dang I just saw this. I missed tour, always wanted to go there",0
e8sAA40ll1Y,UCSv7bxQ7ZEQYNPMWe9AWkUw,2025-02-25T02:30:33Z,Raw... What..?,0
e8sAA40ll1Y,UCBVpKbTlsIimQdM8GP9ZUsg,2025-02-25T01:59:38Z,Everything is so clean there,0
e8sAA40ll1Y,UCbppW_4h52Lu12CDDsjsHuQ,2025-02-24T01:48:07Z,Thanks for the tips bc I’m going there in June I’ll be the one to Judge the heat🧐,0
e8sAA40ll1Y,UC0JO44QUGrTteFb4ecnYPzg,2025-02-24T01:44:52Z,My birthday is June and I want go on my birthday,0
e8sAA40ll1Y,UCE7qNhAmy_F9egiVHyf_ggg,2025-02-24T00:43:17Z,How do we sign up for the tour?,0
e8sAA40ll1Y,UCk9wnd44EbW01YoTd3uNomg,2025-02-23T19:24:15Z,"Maybe Don't say Raw Dog in American video. To us, raw dog is sex without a condom. I literally have no idea what you mean it as...",0
e8sAA40ll1Y,UCDKkIGBUOyW-B8gZA7GdzEw,2025-02-23T17:32:34Z,How do you have blue eyes😮,0
e8sAA40ll1Y,UCpyTrC_TnaKjOPdxGCJsi1g,2025-02-23T09:22:26Z,You definitely don’t want to do anything that Johnny Somali has done in Japan or Korea,0
e8sAA40ll1Y,UCIwSi06FQziXhlvM8BSuz3w,2025-02-23T08:58:26Z,The taxi looks like a police car 💀,0
e8sAA40ll1Y,UCsLAdCHCfFCVgRzm8HHz-ug,2025-02-22T03:10:30Z,"For the love of god, why do they encourage you to feed the deer? Thats terrible :(",0
e8sAA40ll1Y,UCeZ2WDT_hzgb_6xK2Z--z4Q,2025-02-21T22:43:58Z,"0:51, that’s what she said",0
e8sAA40ll1Y,UC52VGPNYGC4gJLuCUnvlbxg,2025-02-21T07:45:32Z,She thinks she is european manga girls,0
e8sAA40ll1Y,UCvEp_Kb31QmNaUsDwuCWjbg,2025-02-21T03:37:57Z,I laugh in Texan everytime someone complains about humidity,0
e8sAA40ll1Y,UCvFhHmz-d3LLFPDos-FDgIA,2025-02-20T07:52:13Z,How do we book a tour spot?,0
e8sAA40ll1Y,UC9s51mTlyE5o5COhuGj0Hsg,2025-02-20T04:38:52Z,Fight in hot,0
e8sAA40ll1Y,UCIAgztYJOpHNTcbzesVHHvg,2025-02-19T16:59:23Z,I so wanna live in japan but i doubt ill ever be able to cause my fiancee is a at home type guy and doesnt wanna leave our country🥺😭 we live in US.,0
e8sAA40ll1Y,UCZB7Bcx0Dutm0n-c6yGFc0A,2025-02-19T14:42:23Z,Im already scared of the crowd coming around golden week didnt even know this rip haha. i hope i meet people but i see so many diffrent things about japanese people are there social  yes or no they speak english yes or no if you in a bar would they speak to you ? xD,0
e8sAA40ll1Y,UCf9UM49yXei25LZWpzsBJzg,2025-02-19T13:22:54Z,For the vending machines I thought red meant out of stock.,0
e8sAA40ll1Y,UC6Q5Okk5pX4Y2UdJ9EGuy_A,2025-02-19T11:23:54Z,"If u see a bunch of teens with some weird uniforms and buttons with a panda, don't intervene.",0
e8sAA40ll1Y,UCaPns6kQn4HrBxXKS0aksIg,2025-02-19T07:43:10Z,Why is Tokyo specified so immoral?,0
e8sAA40ll1Y,UCT8Wa2X2HdUtGhmpoy7uEzA,2025-02-18T22:57:12Z,"Hey, don’t know if you’ll see this, but I’ve always wanted to go to Japan and eat at certain places and convenient stores do you have any recommendations?",0
e8sAA40ll1Y,UCRqZjBPqyuHpTx_pcpWoufg,2025-02-18T16:43:37Z,Imagine bowing to deer,0
e8sAA40ll1Y,UChhcaCB3tDE0YDc1GHJ_ONg,2025-02-18T05:28:09Z,Well i think that the cold bottles wouldnt help the ppl in hiroshima and nagasaki in 1945,1
e8sAA40ll1Y,UCcZBrdLHTmMZXYAgumCk-mQ,2025-02-18T04:41:11Z,I honestly miss the hot/ cold vending machines,0
e8sAA40ll1Y,UCz2st7GRRTzzofFQxgPUbsw,2025-02-18T01:10:59Z,Where can I get more information about the october trip?,0
e8sAA40ll1Y,UCMuhd6yN-4nBBtw86Cc_fFA,2025-02-18T00:54:39Z,What is up with the out of service train??,0
e8sAA40ll1Y,UCyEc-ffRnkB-qSWGfj5OLhA,2025-02-17T23:12:12Z,Dont be fat,0
e8sAA40ll1Y,UC4khamqfu1mcR6kbOLKBu7A,2025-02-17T14:55:29Z,Thanks for this advice,0
mkfSZDwAaf8,UCWUNSfK-qkJ3E9iK6aoh2cg,2025-03-25T15:42:30Z,So beautiful❤and is not  japanese,0
mkfSZDwAaf8,UCSCssE6cQ5C-0OrOtKXTwmQ,2025-03-19T12:47:19Z,The kid gave me a mini heart attack 😮😂,4
mkfSZDwAaf8,UC6azPS1Qc_js-Ts8oQsVoQw,2025-03-11T05:34:58Z,The kid looked so terrified😭-,0
mkfSZDwAaf8,UCQUPIYrsgwfwWBMw1-oXlPg,2025-03-08T11:48:54Z,the 3rd one is called quicksand,2
mkfSZDwAaf8,UCXzB1avqB8HU69L31fO75tw,2025-03-05T04:28:38Z,The last one that fall was personal 😭 😭,5
mkfSZDwAaf8,UCxapgdZ4bVEUwYdxPtKE2gQ,2025-03-02T00:13:04Z,not the japanese one.😢日本のやつじゃない!,56
mkfSZDwAaf8,UC9x1g7aTR1usP8wiodeTKnw,2025-02-28T21:47:25Z,2 lie and 1 truth,0
mkfSZDwAaf8,UC2ouF1OoaYoBCUYuJDAtGdQ,2025-02-26T23:15:43Z,Ai,1
mkfSZDwAaf8,UCD-N28GUhblxRekqJDmQ68A,2025-02-26T06:52:47Z,That is no in Singapore and I am from Singapore,13
mkfSZDwAaf8,UCbH39fH0jYtgk0QegXPfEyQ,2025-02-24T20:12:02Z,The last one....oo noh,14
mkfSZDwAaf8,UChDjm5Tg2OeBVxgR0C08R-Q,2025-02-21T06:53:01Z,Not in my country Nigeria,1
mkfSZDwAaf8,UCzM5bW1Kve4iHPpnDc7Vx4Q,2025-02-17T17:19:43Z,That  was so fake.,0
mkfSZDwAaf8,UC1NbOFtxWBD_dihJCFdMGRw,2025-02-16T03:19:10Z,Your video like as #scarrysafari😅😅😅😅,8
mkfSZDwAaf8,UCFMcNfcxoXPyv3R0273fyoA,2025-02-13T11:25:12Z,Totoo it,3
mkfSZDwAaf8,UCDmMVvIXfqDFufJvEYkRPrg,2025-02-09T20:09:28Z,Singapore doesn’t have that has to be ai,0
mkfSZDwAaf8,UCvC5-HA40aILcCGtfF-GyRw,2025-02-02T04:07:23Z,Expectation ❤ reality😢😅,0
mkfSZDwAaf8,UC3PxiQM3xvAfglsv8OqD-ig,2025-01-27T06:29:55Z,the last one horrible 😨,2
mkfSZDwAaf8,UC_2uBfqL7VxC_NE9mJG6Mzg,2025-01-26T09:24:56Z,The kid almost go to backroom😂😂,44
mkfSZDwAaf8,UCiGzljweSeuelZRAinTyEzw,2025-01-25T19:36:32Z,Yeah that's is not correct,0
mkfSZDwAaf8,UCOpofXskTjFr8I9bqgibHuA,2025-01-25T12:56:05Z,Bro the last one was funny,0
mkfSZDwAaf8,UCOpofXskTjFr8I9bqgibHuA,2025-01-25T12:56:04Z,Bro the last one was funny,3
mkfSZDwAaf8,UC7W0Lynf6Yphw26UVYgekog,2025-01-24T10:31:57Z,Pwede ba philipines plss😊😊😊😊😊😊😊,1
mkfSZDwAaf8,UCBXvkGU_rEhw-R-M_kSMuDw,2025-01-23T23:06:10Z,Bubbly earth😂,4
mkfSZDwAaf8,UCkzxFxGrnCwHlvR9vwh8bbA,2025-01-23T19:50:16Z,The last one was impossible to not laugh ngl,24
mkfSZDwAaf8,UCmVCAhNJH0CDkUXSSP0Y1Kw,2025-01-23T12:01:46Z,SINGAPORE NOT REAL,1
mkfSZDwAaf8,UCp1LUsLZwF5ft3xsp8Jvhyw,2025-01-18T01:26:30Z,3 is ai,0
mkfSZDwAaf8,UCp4X_zqHD9ykr2fthft0AfA,2025-01-12T12:04:58Z,❤❤❤❤❤❤😂🎉🎉😮😅😊not sure if this was the last time,19
mkfSZDwAaf8,UCRXPzWUesk15IAA7Uq1tN_w,2025-01-11T16:19:40Z,his whole channel is fake,15
mkfSZDwAaf8,UCzChaj8Fghezi9FtXSwO8OQ,2025-01-11T09:09:35Z,2 is ai😂😂,22
5v6u_U6QRQA,UC6ni0IZqYnUOKd0jZ6QRGZA,2025-03-28T18:27:28Z,Very peaceful and sweet video,0
5v6u_U6QRQA,UCQJ04C6izwlo3VO2RC3eiew,2025-03-28T09:20:46Z,"Vietnamese girls are the most beautiful and fairest skinned tone in South East Asia. Ranking 4th in the world, just behind Chinese, Korean & Japanese girls.


Vietnamese girls primarily date and marry Vietnamese guys, but when they are with foreign guys, their preference order is generally:

1️⃣ East Asian guys (Korean, Chinese, Japanese) => Most preferred
2️⃣ White Western guys (European, American, Australian, Canadian) => Second most preferred
3️⃣ Indian guys & Black guys of African descent => Rare, but still possible
4️⃣ Other Southeast Asian guys (Thai, Lao, Cambodian, Indonesian, Filipino, Burmese, Malaysian) => Almost no chance


---

1️⃣ East Asian Guys (Korean, Chinese, Japanese) – The Most Preferred

✅ Physically attractive to Vietnamese girls: Fair skin, slim face, V-line jaw, tall, stylish – similar to Korean, Chinese, and Japanese celebrities.
✅ Strong cultural influence: K-pop, K-dramas, Chinese & Japanese culture are highly popular in Vietnam.
✅ Economic & social advantages: These countries are economic powerhouses, and many Vietnamese girls want the opportunity to live there.
✅ Positive image in Vietnamese society: Seen as clean, responsible, and successful.
❌ Downside: Some East Asian guys can be conservative or controlling in relationships.

➡ Conclusion: If a Vietnamese girl chooses a foreign guy, she is most likely to prefer an East Asian guy first.


---

2️⃣ White Western Guys (European, American, Australian, Canadian) – Second Most Preferred

✅ Physically attractive: Tall, strong facial features (high nose bridge, deep eyes), light hair, which many Vietnamese girls find exotic and ""classy.""
✅ Economic advantage: Western guys in Vietnam usually have stable jobs and good financial situations.
✅ More open-minded and respectful of girls: Vietnamese girls appreciate the Western dating style, which is more equal and less controlling.
✅ Generally positive image: Marrying a Western guy is often seen as ""having a good life.""
❌ Downside: Cultural differences can be significant, and some Western guys are more into casual dating rather than serious relationships.

➡ Conclusion: If not East Asian, Vietnamese girls often go for White Western guys due to their looks, financial stability, and progressive mindset.


---

3️⃣ Indian Guys & Black Guys of African Descent – Rare, But Still Possible

✅ Some have good financial status (e.g., businessmen, engineers, highly educated individuals).
✅ A small number of girls are specifically attracted to darker skin tones and muscular physiques.
❌ Not the typical beauty standard in Vietnam: Dark skin, curly or tightly coiled hair, and facial features are not commonly seen as attractive in Vietnamese society.
❌ Less positive social image: Indian and Black guys often face stereotypes (e.g., aggressive, controlling, or unfaithful – though this is not true for all).
❌ Language barrier: Many Indian and African guys speak English, but their accents may be difficult for Vietnamese people to understand.

➡ Conclusion: Few Vietnamese girls choose Indian or Black guys, but there are exceptions, especially if the guy has high status, wealth, or unique charm.


---

4️⃣ Other Southeast Asian Guys (Thai, Lao, Cambodian, Indonesian, Filipino, Burmese, Malaysian) – Almost No Chance

✅ Cultural similarities make communication and lifestyle compatibility easier.
❌ No significant advantage in looks: Most Southeast Asian guys have similar features to Vietnamese guys, so they don’t stand out.
❌ No economic advantage: Except for Singapore, most Southeast Asian countries don’t have significantly better economies than Vietnam.
❌ Lack of cultural influence: Unlike Korean, Chinese, or Japanese culture, Southeast Asian media (movies, music, fashion) doesn’t have much impact on Vietnamese girls.

➡ Conclusion: Southeast Asian guys (except Vietnamese) have almost no appeal because they don’t offer anything “new, exotic, or superior” compared to Vietnamese guys.


---

Final Verdict

✅ If a Vietnamese girl dates a foreigner, her preference order is usually:
1️⃣ East Asian guys (Korean, Chinese, Japanese) => Most preferred
2️⃣ White Western guys => Second choice
3️⃣ Indian & Black guys => Rare but possible
4️⃣ Other Southeast Asian guys => Almost no chance

⚠️ Of course, there are always exceptions, but in general, this ranking reflects common trends.",0
5v6u_U6QRQA,UCqHx5mkvp8ezEmT0xTpoQgQ,2025-03-28T03:26:47Z,Thank you for this wonderful video,0
5v6u_U6QRQA,UCVJvYLYCAyxZze7TpeIAW3w,2025-03-25T12:59:29Z,Komodo island 😊,0
5v6u_U6QRQA,UCETTYIkLpUPTF8NR5pbwLLg,2025-03-23T10:47:46Z,This world planet nations nation air clouds planets vehicles and machines devices instruments tools as are .when where of when where of trav journey ratio from where from where at countries country planets planet at reaches that reason self about realities fact know to necessary every nations nation planets planets to .,0
5v6u_U6QRQA,UCDaNXoJ0Pzrh7XRAvmXpoIw,2025-03-15T20:50:53Z,"Ever wanted to walk around with a remote device attached to you we'll come to America where they will remotely tap on your Derriere nonstop. Then tell you it's not torture, which is prohibited.",0
5v6u_U6QRQA,UC4kv6D-kikbt0D2Hx1RDriw,2025-03-14T20:20:39Z,"from Iran, I love this paradise",0
5v6u_U6QRQA,UCUL3jIUko84q0cHLb9yyMqA,2025-03-13T04:42:45Z,Need a lifetime to explore the whole Indonesia. My country ❤❤,0
5v6u_U6QRQA,UCBro33R0zJvFEe5u3I4QvQw,2025-03-13T02:00:49Z,My homeland🇮🇩,0
5v6u_U6QRQA,UCqBJLc1hv1okH-Gr5k9DzLA,2025-03-09T05:33:35Z,"Wellcome to the indonesia Bahrain National Team 🇮🇩🇮🇩
We are peace n love people's 😂",0
5v6u_U6QRQA,UCygfirOCgqUiEr7FTYelxJg,2025-03-08T13:27:56Z,"Im filipino, but i love Indonesia, Philippines is the sister country of indo❤❤❤❤",2
5v6u_U6QRQA,UCDVSL53KkU0Hy0mYL09bE5A,2025-03-07T07:18:28Z,"Best itinerary for Indonesia 
https://www.youtube.com/watch?v=82r3exEZZ3A",0
5v6u_U6QRQA,UC-viVxX-Aj4XUg1zM6vi2QA,2025-03-06T18:26:00Z,"Thank you for spreading the beauty of my country. Greetings from West Java, Indonesia.🇮🇩",0
5v6u_U6QRQA,UCsg4ojdA43cF3iYSfU3PDtg,2025-03-04T02:31:51Z,"Indonesia tour program, our advice:
Setumbu sunrise, Borobudur 3.30pm/last session, Selogriyo Temple & Farmers for a day, Prambanan, School Tour, Pasar Pagi Tour, Prambanan Temple, Bromo Sunrise via Penanjakan 1, Tumpak Sewu Waterfall & Ijen Blue Fire. We hope all this information its helpfull (100% local widom)",0
5v6u_U6QRQA,UCBmfa1WJX2k_W2UhGCvPmpw,2025-03-01T20:26:19Z,"Indonesia is lit! 🌴✨ From Borobudur Temple to Bali's beaches, plus hidden gems like Komodo dragons and Raja Ampat. Adventure awaits! 🌏🔥 #TravelWithBee #ExploreIndonesia""",0
